RegionID,SizeRank,RegionName,RegionType,StateName,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31
394807,43,"Louisville-Jefferson County, KY",Msa,KY,232167.0,240467.0,254100.0,266567.0,274600.0,276433.0,274467.0,271133.0,267667.0,265700.0,261833.0,256833.0,254100.0,257267.0,266900.0,278433.0,287467.0,291133.0,289633.0,284633.0,277967.0,269600.0,259933.0,251967.0,248500.0,253133.0,264681.0,278148.0,290148.0,296567.0,299600.0,296900.0,288567.0,278867.0,268233.0,263233.0,261263.0,266297.0,274663.0,283333.0,290667.0,294000.0,293967.0,291300.0,285967.0,282333.0,277667.0,277667.0,278000.0
394669,44,"Hartford, CT",Msa,CT,274770.0,279178.0,287692.0,293641.0,297368.0,297402.0,297402.0,297094.0,295351.0,293641.0,290529.0,288820.0,287110.0,288854.0,292307.0,299146.0,304240.0,310046.0,310046.0,309739.0,305950.0,302565.0,299454.0,297094.0,296069.0,296103.0,302223.0,310053.0,320277.0,328141.0,338398.0,344929.0,344929.0,341202.0,336415.0,333030.0,330505.0,332681.0,339900.0,349233.0,352567.0,347600.0,338300.0,330000.0,326667.0,324933.0,324933.0,329900.0,338267.0
395022,45,"Richmond, VA",Msa,VA,298669.0,299669.0,307387.0,319115.0,326891.0,330305.0,330601.0,328200.0,323407.0,316559.0,312063.0,310304.0,310269.0,312011.0,320666.0,332753.0,344736.0,349564.0,349926.0,344840.0,338288.0,331046.0,327563.0,327451.0,329865.0,334957.0,341931.0,351242.0,360995.0,371030.0,378237.0,382375.0,380996.0,380107.0,381196.0,385297.0,390297.0,394633.0,398997.0,400663.0,400980.0,396617.0,389933.0,383600.0,381797.0,385053.0,391069.0,401236.0,412997.0
394910,46,"New Orleans, LA",Msa,LA,245925.0,242592.0,243300.0,249633.0,257133.0,262167.0,263833.0,262967.0,260300.0,257267.0,253967.0,251633.0,249967.0,251633.0,256300.0,262967.0,269600.0,272400.0,272400.0,270433.0,268993.0,267993.0,266960.0,265133.0,262800.0,261667.0,264100.0,269133.0,276267.0,282600.0,288400.0,293433.0,296800.0,299000.0,299000.0,299000.0,297667.0,296300.0,296633.0,304933.0,314966.0,324633.0,326333.0,324333.0,321300.0,321300.0,324633.0,327300.0,329267.0
394425,47,"Buffalo, NY",Msa,NY,186490.0,188302.0,195548.0,204642.0,211925.0,215548.0,217324.0,216418.0,214643.0,211019.0,206454.0,200983.0,197396.0,198517.0,202177.0,209387.0,217324.0,224389.0,228049.0,224426.0,220621.0,216617.0,212994.0,209697.0,206418.0,206418.0,210041.0,217288.0,228194.0,239100.0,246346.0,246343.0,242683.0,237611.0,235766.0,233991.0,234098.0,239567.0,250000.0,263333.0,271500.0,269800.0,261433.0,251567.0,244900.0,241567.0,238233.0,238233.0,236033.0
395012,48,"Raleigh, NC",Msa,NC,342610.0,344237.0,350937.0,360508.0,366857.0,366857.0,364944.0,361706.0,358228.0,351847.0,346502.0,342035.0,340121.0,340759.0,347140.0,357351.0,366890.0,370081.0,367178.0,362392.0,359169.0,357255.0,353227.0,348441.0,345251.0,347683.0,353777.0,357134.0,362347.0,367452.0,376858.0,381580.0,385087.0,387535.0,388425.0,388855.0,388927.0,393080.0,398080.0,404373.0,409447.0,413812.0,419072.0,422665.0,425967.0,425967.0,427600.0,427300.0,427300.0
394388,49,"Birmingham, AL",Msa,AL,206683.0,207383.0,215383.0,226967.0,236267.0,239600.0,239900.0,239900.0,238233.0,234600.0,230967.0,229300.0,229600.0,233233.0,239900.0,249900.0,258567.0,265233.0,270273.0,271640.0,272362.0,272123.0,272090.0,269733.0,266598.0,265798.0,267433.0,269100.0,273233.0,278100.0,281967.0,281833.0,276967.0,274767.0,273267.0,276300.0,277667.0,279700.0,281567.0,287200.0,293167.0,296633.0,294333.0,291633.0,290633.0,295497.0,300488.0,303081.0,298550.0
395053,50,"Salt Lake City, UT",Msa,UT,413127.0,418322.0,426359.0,432345.0,439512.0,443519.0,444950.0,441540.0,436278.0,428861.0,424889.0,422946.0,423263.0,427113.0,434319.0,446680.0,457276.0,464199.0,462450.0,457188.0,452031.0,450248.0,451116.0,454684.0,461606.0,473096.0,481922.0,480297.0,476733.0,479209.0,489840.0,495173.0,494432.0,490900.0,495138.0,505752.0,"","","","","","","","","","","","",""
395031,51,"Rochester, NY",Msa,NY,183757.0,190896.0,201105.0,213205.0,222164.0,226234.0,222700.0,215561.0,208422.0,203424.0,199106.0,199106.0,204424.0,215882.0,228411.0,241618.0,248721.0,251898.0,249400.0,244081.0,235514.0,224806.0,217310.0,210207.0,210849.0,220094.0,236209.0,253413.0,262337.0,267604.0,268350.0,268029.0,260569.0,252684.0,245866.0,253142.0,261047.0,274651.0,279433.0,281100.0,272067.0,261600.0,253267.0,244967.0,236300.0,226300.0,221267.0,218267.0,221300.0
394640,52,"Grand Rapids, MI",Msa,MI,261633.0,269967.0,281667.0,291667.0,298300.0,299967.0,298300.0,293500.0,288467.0,285435.0,286902.0,288568.0,289900.0,292933.0,299267.0,307633.0,312933.0,313267.0,310933.0,305933.0,302300.0,296267.0,292933.0,289900.0,292933.0,297933.0,306267.0,313233.0,318233.0,319933.0,321600.0,321633.0,321600.0,319600.0,320476.0,323509.0,328842.0,337933.0,347000.0,355461.0,363628.0,371995.0,380233.0,382067.0,379967.0,374300.0,371910.0,376410.0,388743.0
395167,53,"Tucson, AZ",Msa,AZ,261079.0,264446.0,269479.0,274997.0,279997.0,281330.0,281300.0,280900.0,282900.0,282900.0,281300.0,279467.0,279500.0,282333.0,288167.0,294767.0,298900.0,298233.0,296150.0,293350.0,293317.0,293467.0,293967.0,292300.0,292633.0,294933.0,298300.0,298933.0,300508.0,308842.0,319842.0,329967.0,328300.0,323333.0,319512.0,321179.0,326179.0,334350.0,347680.0,363343.0,373993.0,380663.0,381330.0,379663.0,374662.0,369998.0,367662.0,367330.0,369810.0
753924,54,"Urban Honolulu, HI",Msa,HI,663333.0,661667.0,654667.0,648000.0,651000.0,658000.0,663000.0,668333.0,671667.0,670000.0,665000.0,662667.0,669000.0,671667.0,672333.0,668667.0,668667.0,668667.0,668667.0,666000.0,659333.0,653300.0,649633.0,647967.0,642767.0,636433.0,629767.0,621667.0,611333.0,604667.0,606333.0,606633.0,599967.0,591300.0,591000.0,599333.0,"","","","","","","","","","","","",""
395169,55,"Tulsa, OK",Msa,OK,190349.0,191117.0,195419.0,200949.0,204329.0,204637.0,203408.0,202793.0,202762.0,202732.0,202732.0,202732.0,203361.0,206127.0,211996.0,219078.0,225530.0,228603.0,230109.0,229340.0,230031.0,231568.0,233872.0,235025.0,233488.0,233488.0,236561.0,242722.0,250403.0,259621.0,267594.0,272203.0,272204.0,272951.0,273942.0,273468.0,272063.0,271907.0,283405.0,294810.0,305396.0,301696.0,296662.0,290646.0,289313.0,290979.0,289933.0,288630.0,290970.0
394619,56,"Fresno, CA",Msa,CA,334730.0,331727.0,331693.0,334972.0,339840.0,342291.0,342462.0,340736.0,338147.0,335587.0,333516.0,330236.0,325893.0,324478.0,326204.0,334800.0,345191.0,355548.0,363333.0,364714.0,364368.0,359725.0,355061.0,351937.0,351246.0,354495.0,359370.0,362097.0,367310.0,372861.0,382907.0,389466.0,391931.0,390550.0,390861.0,390070.0,390577.0,387760.0,389967.0,398333.0,412333.0,422333.0,424000.0,421667.0,423000.0,428492.0,435158.0,442158.0,446633.0
395238,57,"Worcester, MA",Msa,MA,278546.0,281730.0,287812.0,297336.0,306920.0,313575.0,315199.0,314530.0,312938.0,309722.0,306888.0,302430.0,300838.0,302749.0,311983.0,324719.0,335832.0,343792.0,344779.0,341595.0,336533.0,333317.0,331724.0,329464.0,328508.0,330101.0,340608.0,351753.0,363884.0,371877.0,378276.0,381779.0,381461.0,382428.0,385347.0,391300.0,"","","","","","","","","","","","",""
394415,58,"Stamford, CT",Msa,CT,676160.0,711321.0,753515.0,776722.0,783464.0,781354.0,769047.0,751757.0,737693.0,737341.0,734141.0,730942.0,727742.0,731258.0,743600.0,757348.0,764416.0,755274.0,737868.0,713255.0,696026.0,690928.0,696202.0,700404.0,703744.0,714293.0,727320.0,734528.0,744725.0,762306.0,781293.0,786884.0,778445.0,768072.0,753691.0,747886.0,744864.0,782084.0,812633.0,829000.0,820967.0,806300.0,783267.0,736083.0,698867.0,681900.0,697117.0,712333.0,752334.0
394312,59,"Albuquerque, NM",Msa,NM,244267.0,245933.0,250800.0,257466.0,263833.0,267000.0,265300.0,260800.0,255133.0,253467.0,253300.0,254933.0,254967.0,258267.0,263300.0,269966.0,273833.0,276937.0,278437.0,279373.0,279270.0,279403.0,279173.0,277840.0,279507.0,286300.0,294633.0,299667.0,306667.0,320000.0,335013.0,343360.0,343415.0,338385.0,331705.0,327980.0,331327.0,336657.0,345660.0,351997.0,361333.0,366000.0,369633.0,369967.0,371633.0,380000.0,386333.0,389663.0,390660.0
394308,60,"Albany, NY",Msa,NY,240239.0,243930.0,247987.0,249559.0,251203.0,253396.0,257417.0,260852.0,260852.0,259829.0,259865.0,259865.0,259135.0,259463.0,263082.0,268199.0,271854.0,273718.0,275874.0,275545.0,271890.0,268272.0,267175.0,268966.0,267102.0,268162.0,272731.0,280041.0,287387.0,297292.0,308257.0,314105.0,"","","",296241.0,"","","","","","","","","","","","",""
394938,61,"Omaha, NE",Msa,NE,276295.0,284108.0,292448.0,302513.0,307763.0,307797.0,304447.0,301098.0,298418.0,291870.0,285385.0,283007.0,286189.0,294510.0,307942.0,320535.0,327374.0,324415.0,320698.0,315708.0,309925.0,300411.0,292339.0,289324.0,291669.0,300454.0,309531.0,316230.0,320414.0,324735.0,328922.0,329049.0,324694.0,321714.0,318685.0,318724.0,318661.0,325166.0,332317.0,338967.0,339133.0,332467.0,322833.0,315667.0,312333.0,313667.0,317597.0,333012.0,356008.0
394908,62,"New Haven, CT",Msa,CT,284220.0,290882.0,301033.0,312893.0,321265.0,326846.0,327160.0,322625.0,317358.0,313556.0,310067.0,304870.0,299986.0,301696.0,308637.0,319276.0,324509.0,324544.0,319102.0,313904.0,308498.0,305010.0,302917.0,301347.0,299603.0,299603.0,304800.0,310033.0,321544.0,331694.0,345647.0,348438.0,347043.0,340066.0,335531.0,326811.0,320189.0,317913.0,323267.0,337967.0,349633.0,356267.0,351567.0,344833.0,338200.0,336533.0,336600.0,336567.0,338233.0
394357,63,"Bakersfield, CA",Msa,CA,249089.0,252008.0,257446.0,263542.0,267039.0,268306.0,267825.0,264617.0,259836.0,255024.0,251688.0,249281.0,247645.0,246201.0,248287.0,254844.0,261261.0,264790.0,265964.0,265323.0,263398.0,258874.0,256275.0,254960.0,256275.0,257912.0,262435.0,264360.0,265964.0,266253.0,270745.0,278444.0,286176.0,292914.0,295625.0,292737.0,288281.0,286277.0,291600.0,299933.0,311600.0,318300.0,324569.0,322903.0,322903.0,322967.0,331333.0,340330.0,342330.0
394753,64,"Knoxville, TN",Msa,TN,263100.0,262933.0,266633.0,276633.0,286600.0,291600.0,289933.0,283300.0,277133.0,272133.0,268767.0,267933.0,265633.0,266633.0,270267.0,279233.0,289900.0,296567.0,301600.0,301600.0,301300.0,296267.0,289600.0,283233.0,279900.0,283233.0,289933.0,298267.0,307633.0,319300.0,332667.0,341667.0,340000.0,331633.0,316633.0,306600.0,299933.0,302933.0,311267.0,332933.0,349900.0,358266.0,349933.0,343300.0,341633.0,338333.0,335000.0,332663.0,339297.0
394653,65,"Greenville, SC",Msa,SC,255985.0,257740.0,262171.0,268194.0,272114.0,274968.0,275252.0,274937.0,270175.0,265445.0,260999.0,258508.0,256963.0,258082.0,263350.0,271233.0,277871.0,278878.0,275504.0,269324.0,266044.0,264657.0,264625.0,263206.0,261661.0,264593.0,269080.0,272234.0,275040.0,280959.0,285815.0,287711.0,285629.0,286271.0,284707.0,282300.0,278785.0,279452.0,285652.0,297767.0,306767.0,315766.0,320133.0,325800.0,327967.0,327600.0,324600.0,321567.0,322567.0
394952,66,"Ventura, CA",Msa,CA,779665.0,780998.0,777665.0,785667.0,779319.0,772652.0,756319.0,746333.0,726663.0,709963.0,696630.0,689967.0,688333.0,691333.0,701000.0,712333.0,725667.0,739300.0,749633.0,761633.0,774667.0,784333.0,784000.0,780667.0,781000.0,793833.0,810833.0,808833.0,804333.0,807666.0,832666.0,856333.0,868000.0,871333.0,864333.0,864000.0,"","","","","","","","","","","","",""
394318,67,"Allentown, PA",Msa,PA,241616.0,241467.0,244400.0,251823.0,257402.0,260661.0,262833.0,261240.0,256895.0,251790.0,247988.0,246142.0,243281.0,245055.0,250487.0,258814.0,266020.0,269677.0,273261.0,273298.0,272447.0,268862.0,266726.0,263920.0,263485.0,265658.0,276520.0,284196.0,291401.0,293972.0,302662.0,309904.0,314249.0,317869.0,321490.0,325473.0,326644.0,333057.0,340098.0,346172.0,347805.0,343807.0,337967.0,331300.0,335570.0,339010.0,342377.0,343073.0,349933.0
394561,68,"El Paso, TX",Msa,TX,182542.0,182740.0,182924.0,183537.0,184060.0,185863.0,188027.0,190551.0,191273.0,191471.0,191489.0,192751.0,195636.0,198667.0,201354.0,203319.0,205337.0,206960.0,206960.0,206202.0,205499.0,205517.0,206978.0,206974.0,206974.0,205532.0,205517.0,205138.0,206022.0,207843.0,211404.0,213965.0,215750.0,216496.0,"","","",229505.0,231633.0,234967.0,241283.0,246950.0,250578.0,250912.0,250928.0,252317.0,255317.0,258483.0,261967.0
394367,69,"Baton Rouge, LA",Msa,LA,230683.0,231600.0,234600.0,239600.0,244600.0,248263.0,248297.0,246497.0,244500.0,242833.0,241333.0,239967.0,239967.0,241519.0,243885.0,248552.0,253333.0,256000.0,254667.0,251000.0,247633.0,245603.0,243903.0,242270.0,240933.0,241600.0,244900.0,247933.0,249967.0,253300.0,257967.0,263653.0,267687.0,271020.0,271552.0,270852.0,269518.0,271042.0,275742.0,284408.0,293967.0,299300.0,300902.0,299265.0,298932.0,298997.0,305333.0,315333.0,328633.0
394521,70,"Dayton, OH",Msa,OH,141656.0,139484.0,143570.0,149055.0,154577.0,159694.0,165253.0,167425.0,165584.0,161866.0,159142.0,157301.0,156970.0,157853.0,163375.0,169229.0,178064.0,185426.0,194629.0,198679.0,196838.0,190245.0,185496.0,182584.0,181115.0,184024.0,196176.0,209023.0,220803.0,226288.0,227025.0,223969.0,220288.0,221116.0,221002.0,219080.0,218830.0,225800.0,232467.0,241467.0,248133.0,253433.0,252600.0,245933.0,240600.0,232930.0,227963.0,227997.0,233663.0
394843,71,"McAllen, TX",Msa,TX,192167.0,190500.0,190466.0,191633.0,193133.0,194833.0,194833.0,195000.0,196000.0,195000.0,193333.0,190633.0,189967.0,192633.0,195833.0,200833.0,204167.0,207335.0,207335.0,204669.0,201500.0,199833.0,199833.0,199967.0,199633.0,199300.0,199000.0,199000.0,202333.0,208000.0,215000.0,218667.0,223000.0,227833.0,231497.0,230163.0,226897.0,226567.0,231567.0,238333.0,244667.0,249667.0,253000.0,256333.0,257000.0,258667.0,258997.0,258997.0,258663.0
394486,72,"Columbia, SC",Msa,SC,191469.0,191469.0,195934.0,203850.0,211766.0,218415.0,219998.0,219333.0,217718.0,216167.0,218447.0,220061.0,224178.0,225286.0,227661.0,231144.0,234468.0,236526.0,233645.0,229212.0,224748.0,221581.0,218890.0,216705.0,216737.0,220061.0,224491.0,229021.0,232979.0,235484.0,238539.0,240597.0,240597.0,239819.0,239723.0,240930.0,241963.0,243939.0,248666.0,254632.0,260493.0,264618.0,269018.0,271885.0,276333.0,279933.0,284730.0,288430.0,291930.0
394648,73,"Greensboro, NC",Msa,NC,195833.0,198833.0,206800.0,218633.0,229600.0,234967.0,241133.0,247800.0,255267.0,257067.0,253733.0,249600.0,248300.0,251633.0,259933.0,269900.0,279900.0,281600.0,279455.0,271163.0,269163.0,266308.0,265267.0,262933.0,260967.0,260300.0,262130.0,262430.0,269097.0,277267.0,287600.0,292633.0,288600.0,281633.0,272300.0,267667.0,267967.0,270100.0,276430.0,283130.0,290330.0,297233.0,304533.0,310500.0,312567.0,312626.0,315323.0,323139.0,331780.0
394304,74,"Akron, OH",Msa,OH,145900.0,144233.0,145600.0,152226.0,160559.0,168192.0,173233.0,172933.0,169600.0,164600.0,159900.0,154900.0,151567.0,151600.0,155633.0,160633.0,167300.0,173267.0,177892.0,177859.0,173892.0,169267.0,163600.0,157567.0,152567.0,152267.0,157267.0,163933.0,171567.0,178267.0,184633.0,187667.0,184333.0,181300.0,174933.0,172000.0,168083.0,171450.0,181117.0,194083.0,205733.0,212333.0,213350.0,211533.0,206200.0,199467.0,192933.0,186567.0,180767.0
753906,75,"North Port-Sarasota-Bradenton, FL",Msa,FL,359233.0,359933.0,361467.0,361467.0,364182.0,365982.0,369316.0,368267.0,364300.0,360630.0,357297.0,356296.0,356333.0,357983.0,362650.0,367983.0,374333.0,378000.0,379333.0,377967.0,374300.0,372963.0,374330.0,377050.0,377053.0,375720.0,375000.0,371663.0,368330.0,368330.0,374667.0,379667.0,382063.0,382363.0,382363.0,384933.0,"","","","","","","","","","","","",""
394798,76,"Little Rock, AR",Msa,AR,169489.0,171957.0,173623.0,176060.0,178251.0,179793.0,179515.0,177942.0,176400.0,176554.0,176584.0,176584.0,175782.0,176400.0,179207.0,183248.0,190344.0,195280.0,198982.0,198982.0,197408.0,195866.0,193460.0,192565.0,191639.0,192503.0,196205.0,200216.0,204843.0,206663.0,207897.0,206355.0,206386.0,207126.0,210381.0,212064.0,213887.0,214429.0,221633.0,227300.0,232267.0,232300.0,233967.0,234000.0,232259.0,229926.0,228259.0,225000.0,223333.0
395134,77,"Stockton, CA",Msa,CA,381300.0,383267.0,381633.0,383300.0,384317.0,390983.0,392650.0,391667.0,388298.0,384631.0,382631.0,381000.0,377967.0,376633.0,379633.0,393000.0,409333.0,422667.0,431000.0,437233.0,439217.0,437383.0,436450.0,437800.0,436300.0,434667.0,434967.0,436617.0,437950.0,444317.0,455667.0,469000.0,475333.0,479430.0,479430.0,483430.0,483667.0,490633.0,492300.0,506600.0,516263.0,537929.0,554629.0,568333.0,568333.0,560000.0,560650.0,570650.0,586983.0
394457,78,"Charleston, SC",Msa,SC,358097.0,360787.0,365312.0,371434.0,376212.0,378183.0,377954.0,373475.0,367051.0,361188.0,357007.0,354024.0,352680.0,356858.0,365816.0,374775.0,379258.0,380751.0,378660.0,372688.0,365192.0,359787.0,357995.0,357428.0,357159.0,358951.0,365491.0,369340.0,376507.0,381614.0,390008.0,395156.0,398142.0,400743.0,402483.0,406327.0,410660.0,417327.0,426663.0,439000.0,457000.0,472000.0,474669.0,462669.0,443169.0,434312.0,429812.0,430883.0,436405.0
395143,79,"Syracuse, NY",Msa,NY,130524.0,131693.0,135114.0,140788.0,143895.0,145321.0,146490.0,147659.0,147687.0,146518.0,145349.0,145036.0,145036.0,146461.0,149598.0,155300.0,161002.0,166227.0,167652.0,166113.0,163482.0,160631.0,159320.0,158179.0,158750.0,161601.0,165849.0,173575.0,180703.0,187831.0,190967.0,190996.0,191024.0,191874.0,190817.0,188333.0,183300.0,184633.0,189300.0,196000.0,206300.0,212967.0,212966.0,201333.0,189966.0,184100.0,180767.0,177467.0,173000.0
394484,80,"Colorado Springs, CO",Msa,CO,475269.0,473471.0,468976.0,465275.0,463441.0,450820.0,434999.0,418460.0,409506.0,405911.0,404508.0,404508.0,411134.0,420087.0,434470.0,442226.0,451215.0,456609.0,467360.0,469158.0,469122.0,463729.0,465526.0,464124.0,462362.0,459305.0,465382.0,474011.0,482498.0,485051.0,489006.0,489006.0,484511.0,473976.0,466785.0,464052.0,"","","","","","","","","","","","",""
395235,81,"Winston-Salem, NC",Msa,NC,209900.0,211600.0,213300.0,216633.0,218267.0,221600.0,231100.0,241133.0,249433.0,249600.0,246565.0,244598.0,244598.0,249267.0,256233.0,264933.0,275600.0,282267.0,285267.0,282967.0,281333.0,280197.0,279163.0,277463.0,275597.0,279910.0,284910.0,287213.0,290267.0,295524.0,304557.0,306224.0,303300.0,296100.0,288100.0,280767.0,278243.0,278210.0,281307.0,283697.0,287063.0,292133.0,296417.0,299383.0,302883.0,308567.0,315067.0,318430.0,320290.0
395224,82,"Wichita, KS",Msa,KS,176600.0,182767.0,191100.0,201100.0,206567.0,208233.0,206233.0,202900.0,200600.0,198183.0,193883.0,190383.0,189833.0,194133.0,202267.0,210600.0,218982.0,223898.0,223565.0,220217.0,216333.0,215000.0,213300.0,208267.0,203100.0,201467.0,209667.0,219767.0,234600.0,248767.0,261467.0,264867.0,"","","",230797.0,229367.0,236833.0,246567.0,252867.0,247867.0,237900.0,229400.0,223867.0,222200.0,225983.0,233217.0,241550.0,248333.0
395115,83,"Springfield, MA",Msa,MA,240884.0,240911.0,245607.0,254935.0,263956.0,268589.0,268589.0,264205.0,257706.0,251487.0,246854.0,241568.0,238459.0,236904.0,242470.0,251829.0,265511.0,274839.0,278228.0,277917.0,276083.0,273937.0,267532.0,262370.0,259541.0,263148.0,272662.0,284820.0,297537.0,308389.0,317997.0,324216.0,323283.0,321119.0,317288.0,310100.0,301800.0,301833.0,316633.0,339633.0,351267.0,352967.0,344933.0,338267.0,331600.0,321600.0,311633.0,304933.0,309933.0
394440,84,"Fort Myers, FL",Msa,FL,248437.0,248464.0,248464.0,249017.0,248990.0,248962.0,248382.0,248134.0,247885.0,247885.0,247885.0,246781.0,245953.0,245953.0,247057.0,247637.0,247637.0,247637.0,247361.0,246257.0,245125.0,245517.0,246870.0,250486.0,253407.0,258928.0,263594.0,264698.0,264726.0,265858.0,269999.0,271931.0,270827.0,270827.0,271075.0,271075.0,"","","","","","","","","","","","",""
394399,85,"Boise City, ID",Msa,ID,326267.0,342933.0,348263.0,354630.0,356630.0,361633.0,360267.0,354963.0,351627.0,348327.0,344997.0,341633.0,341297.0,345960.0,355660.0,369297.0,381300.0,388267.0,388300.0,384933.0,380511.0,374678.0,371044.0,368800.0,372627.0,379293.0,388152.0,393489.0,397122.0,403263.0,413260.0,421593.0,426593.0,431330.0,443027.0,452551.0,460574.0,468644.0,482487.0,504366.0,527089.0,548930.0,557875.0,556754.0,549880.0,547965.0,549630.0,559963.0,583267.0
395160,86,"Toledo, OH",Msa,OH,126933.0,125933.0,130383.0,137050.0,144717.0,148267.0,149900.0,147767.0,145467.0,143133.0,141933.0,140900.0,139900.0,141267.0,149133.0,160833.0,174500.0,182300.0,183933.0,180233.0,172933.0,167933.0,163267.0,161567.0,159867.0,159867.0,161533.0,166567.0,178267.0,189933.0,199933.0,208233.0,208266.0,206633.0,196149.0,191150.0,188233.0,193717.0,200033.0,203683.0,205050.0,203733.0,202967.0,194967.0,185800.0,175500.0,168833.0,164633.0,159933.0
394816,87,"Madison, WI",Msa,WI,293233.0,300233.0,309567.0,316233.0,318933.0,319600.0,319600.0,316567.0,311567.0,304933.0,301600.0,301633.0,306600.0,316600.0,328233.0,334900.0,337933.0,337633.0,336000.0,332967.0,328300.0,326600.0,324933.0,324900.0,326567.0,332933.0,341267.0,347933.0,351567.0,354600.0,354600.0,351300.0,343300.0,341633.0,342267.0,350567.0,357967.0,365667.0,369000.0,369933.0,373233.0,374933.0,376633.0,373300.0,370133.0,368467.0,371800.0,379933.0,391367.0
394766,88,"Lakeland, FL",Msa,FL,229336.0,229735.0,231349.0,234780.0,236497.0,236978.0,236982.0,236947.0,235539.0,233787.0,231727.0,231383.0,231383.0,231758.0,231792.0,233200.0,236295.0,239042.0,240584.0,240069.0,239322.0,238124.0,237231.0,236944.0,236944.0,238695.0,240656.0,241686.0,241589.0,241658.0,244058.0,246804.0,249930.0,251874.0,253526.0,255741.0,258005.0,260561.0,265364.0,274697.0,286797.0,298600.0,305967.0,310267.0,313950.0,318950.0,324283.0,328933.0,332933.0
394931,89,"Ogden, UT",Msa,UT,343465.0,352148.0,366097.0,377640.0,384580.0,387788.0,388451.0,385731.0,380744.0,374816.0,372375.0,373421.0,379384.0,387754.0,396855.0,405574.0,409061.0,405922.0,400308.0,395426.0,389148.0,379035.0,371851.0,371150.0,380392.0,391551.0,400273.0,401494.0,406062.0,416524.0,432217.0,439331.0,442783.0,443941.0,449842.0,456330.0,"","","","","","","","","","","","",""
394528,90,"Daytona Beach, FL",Msa,FL,269600.0,270600.0,272267.0,275600.0,280483.0,285183.0,288483.0,287600.0,284567.0,280600.0,277267.0,275467.0,274767.0,274800.0,276633.0,280841.0,285674.0,288451.0,287577.0,284377.0,280767.0,277940.0,276973.0,277473.0,278333.0,281000.0,283867.0,284167.0,282500.0,281600.0,284705.0,287705.0,289405.0,290967.0,292967.0,294600.0,296133.0,299467.0,304500.0,313444.0,321744.0,331711.0,336600.0,341633.0,344967.0,351058.0,354392.0,354425.0,354667.0
394531,91,"Des Moines, IA",Msa,IA,272650.0,276861.0,282993.0,287835.0,290078.0,290368.0,290368.0,287980.0,284752.0,281525.0,279911.0,278298.0,276716.0,277200.0,279653.0,282848.0,284202.0,284267.0,281840.0,277549.0,271836.0,264614.0,258349.0,253508.0,253508.0,257546.0,262555.0,266428.0,268864.0,272537.0,275119.0,274909.0,272311.0,270327.0,269652.0,269823.0,271160.0,274500.0,280330.0,288480.0,298780.0,307117.0,314300.0,316000.0,315667.0,313983.0,315617.0,319917.0,325731.0
395006,100,"Provo, UT",Msa,UT,384489.0,392143.0,402638.0,407766.0,403981.0,397064.0,393485.0,392666.0,390945.0,387642.0,381922.0,378515.0,378205.0,382170.0,389722.0,394849.0,397216.0,396548.0,398303.0,400540.0,401882.0,399783.0,396621.0,395278.0,396999.0,403637.0,413634.0,418299.0,423460.0,428915.0,443900.0,458850.0,471789.0,476262.0,481960.0,486603.0,495657.0,498859.0,497300.0,502300.0,512617.0,531950.0,540283.0,546633.0,544967.0,544967.0,544967.0,556663.0,578330.0
394549,104,"Durham, NC",Msa,NC,361162.0,365680.0,374420.0,383516.0,387352.0,384593.0,379742.0,371388.0,366567.0,363837.0,363534.0,363231.0,362928.0,368386.0,377785.0,387184.0,392339.0,391732.0,388700.0,381424.0,372934.0,364111.0,359563.0,359533.0,366082.0,376694.0,390368.0,395583.0,397675.0,399191.0,407980.0,417985.0,423746.0,427609.0,428071.0,427219.0,426280.0,429344.0,440663.0,468053.0,488720.0,502787.0,491733.0,484972.0,478422.0,481476.0,483203.0,481353.0,480243.0
394602,159,"Fort Collins, CO",Msa,CO,443182.0,446150.0,448238.0,449747.0,453113.0,457132.0,455685.0,452552.0,445200.0,441867.0,438590.0,436924.0,435257.0,436333.0,439075.0,441558.0,445192.0,447417.0,446567.0,441567.0,436600.0,434967.0,435667.0,435667.0,439587.0,445921.0,457171.0,463217.0,466883.0,469950.0,474650.0,477317.0,473000.0,466667.0,463000.0,463000.0,"","","","","","","","","","","","",""
